date,brand,count,failures
2022-05-30,Seagate,108901,1
2022-06-11,Seagate,108887,9
2022-05-25,Seagate,108914,13
2022-06-05,Seagate,108890,12
2022-06-01,Seagate,108902,9
2022-05-26,Seagate,108905,4
2022-05-29,Seagate,108903,9
2022-05-28,Seagate,108905,6
2022-05-27,Seagate,108907,9
2022-06-02,Seagate,108866,8
2022-05-19,Seagate,108902,6
2022-05-18,Seagate,108922,5
2022-06-08,Seagate,108836,11
2022-06-03,Seagate,108836,5
2022-05-31,Seagate,108901,6
2022-05-07,Seagate,108932,5
2022-05-17,Seagate,108865,4
2022-05-24,Seagate,108915,6
2022-05-22,Seagate,108914,8
2022-05-23,Seagate,108909,2
2022-05-06,Seagate,108933,14
2022-05-16,Seagate,108865,9
2022-05-14,Seagate,108869,10
2022-05-15,Seagate,108864,12
2022-05-13,Seagate,108870,7
2022-05-21,Seagate,108915,8
2022-05-09,Seagate,108925,1
2022-05-10,Seagate,108928,6
2022-05-12,Seagate,108872,5
2022-05-11,Seagate,108928,2
2022-05-08,Seagate,108902,4
2022-05-01,Seagate,108953,5
2022-05-02,Seagate,108948,2
2022-05-03,Seagate,108949,9
2022-05-04,Seagate,108937,8
2022-05-05,Seagate,108905,11
2022-04-30,Seagate,108958,9
2022-04-25,Seagate,107754,1
2022-04-28,Seagate,107754,3
2022-04-26,Seagate,107756,3
2022-04-24,Seagate,107756,9
2022-04-29,Seagate,107753,8
2022-04-18,Seagate,107785,15
2022-04-21,Seagate,107769,4
2022-04-23,Seagate,107760,8
2022-04-16,Seagate,107785,8
2022-04-17,Seagate,107780,4
2022-04-12,Seagate,107797,5
2022-04-22,Seagate,107766,5
2022-04-13,Seagate,107791,5
2022-04-27,Seagate,107724,5
2022-04-14,Seagate,107784,2
2022-04-15,Seagate,107785,4
2022-04-20,Seagate,107773,9
2022-04-19,Seagate,107715,12
2022-04-11,Seagate,107798,4
2022-04-09,Seagate,107804,5
2022-04-10,Seagate,107800,5
2022-04-06,Seagate,107804,9
2022-04-07,Seagate,107804,3
2022-04-08,Seagate,107804,3
2022-04-05,Seagate,107799,1
2022-04-01,Seagate,106605,1
2022-03-31,Seagate,106604,0
2022-04-02,Seagate,106606,4
2022-04-04,Seagate,106599,1
2022-04-03,Seagate,106604,6
2022-03-23,Seagate,106624,5
2022-03-29,Seagate,106602,2
2022-03-21,Seagate,106619,4
2022-03-20,Seagate,106625,6
2022-03-27,Seagate,106608,4
2022-03-24,Seagate,106595,8
2022-03-17,Seagate,106637,9
2022-03-30,Seagate,106601,1
2022-03-18,Seagate,106630,9
2022-03-26,Seagate,106614,8
2022-03-08,Seagate,106650,4
2022-03-28,Seagate,106575,4
2022-03-19,Seagate,106627,6
2022-03-22,Seagate,106563,5
2022-03-05,Seagate,106651,6
2022-03-25,Seagate,106619,11
2022-03-11,Seagate,106646,9
2022-03-03,Seagate,106656,6
2022-03-06,Seagate,106647,2
2022-03-02,Seagate,106655,8
2022-03-16,Seagate,106638,7
2022-03-12,Seagate,106606,9
2022-03-01,Seagate,106654,10
2022-02-26,Seagate,106660,3
2022-02-28,Seagate,106655,2
2022-02-27,Seagate,106658,6
2022-02-22,Seagate,106665,4
2022-03-09,Seagate,106618,8
2022-03-13,Seagate,106634,4
2022-02-23,Seagate,106629,5
2022-03-10,Seagate,106582,4
2022-03-14,Seagate,106626,6
2022-02-24,Seagate,106604,2
2022-02-25,Seagate,106600,6
2022-03-15,Seagate,106551,4
2022-03-04,Seagate,106573,9
2022-03-07,Seagate,106649,4
2022-02-21,Seagate,106669,2
2022-02-20,Seagate,105472,4
2022-02-19,Seagate,105476,7
2022-02-18,Seagate,105478,3
2022-02-16,Seagate,105485,4
2022-02-12,Seagate,105487,4
2022-02-13,Seagate,105485,4
2022-02-17,Seagate,105479,2
2022-02-10,Seagate,105496,3
2022-02-15,Seagate,105486,5
2022-02-14,Seagate,105483,1
2022-02-11,Seagate,105464,8
2022-02-09,Seagate,105496,6
2022-02-08,Seagate,105496,8
2022-02-07,Seagate,105500,2
2022-02-06,Seagate,105504,5
2022-02-05,Seagate,105505,6
2022-02-04,Seagate,105511,3
2022-02-03,Seagate,105512,4
2022-02-02,Seagate,105519,9
2022-02-01,Seagate,104317,1
2022-01-29,Seagate,104326,4
2022-01-30,Seagate,104324,6
2022-01-28,Seagate,104329,6
2022-01-25,Seagate,104337,3
2022-01-26,Seagate,104337,6
2022-01-31,Seagate,104322,6
2022-01-27,Seagate,104332,3
2022-01-21,Seagate,104341,6
2022-01-17,Seagate,104351,2
2022-01-11,Seagate,104369,9
2022-01-10,Seagate,104370,4
2022-01-12,Seagate,104363,7
2022-01-13,Seagate,104357,2
2022-01-20,Seagate,104346,9
2022-01-16,Seagate,104336,7
2022-01-14,Seagate,104356,4
2022-01-04,Seagate,104376,6
2022-01-23,Seagate,104282,4
2022-01-18,Seagate,104320,6
2022-01-24,Seagate,104279,2
2021-12-25,Seagate,104396,2
2021-12-24,Seagate,104398,5
2022-01-05,Seagate,104383,5
2021-12-26,Seagate,104394,4
2022-01-22,Seagate,104283,2
2022-01-06,Seagate,104381,9
2022-01-15,Seagate,104335,1
2021-12-23,Seagate,104393,0
2022-01-03,Seagate,104347,6
2022-01-19,Seagate,104283,5
2022-01-01,Seagate,104352,2
2021-12-30,Seagate,104388,3
2021-12-29,Seagate,104388,3
2021-12-27,Seagate,104358,1
2021-12-28,Seagate,104358,2
2021-12-31,Seagate,104356,6
2021-12-12,Seagate,104431,5
2022-01-08,Seagate,104313,4
