date,brand,count,failures
2021-09-20,HGST,42632,1
2021-09-19,HGST,42631,0
2021-09-06,HGST,42612,0
2021-09-16,HGST,42631,1
2021-09-18,HGST,42632,0
2021-09-08,HGST,42615,0
2021-09-05,HGST,42610,0
2021-09-04,HGST,42608,0
2021-09-15,HGST,42629,0
2021-09-03,HGST,42608,0
2021-09-14,HGST,42630,1
2021-09-11,HGST,42620,0
2021-09-13,HGST,42626,0
2021-09-12,HGST,42605,0
2021-09-02,HGST,42607,0
2021-08-31,HGST,42605,2
2021-09-01,HGST,42605,0
2021-08-30,HGST,42603,0
2021-08-28,HGST,42597,0
2021-08-29,HGST,42602,0
2021-08-27,HGST,42596,0
2021-08-25,HGST,42592,0
2021-08-26,HGST,42595,1
2021-08-24,HGST,42591,0
2021-08-11,HGST,41371,1
2021-08-10,HGST,41340,0
2021-08-09,HGST,41367,0
2021-08-20,HGST,41388,1
2021-08-08,HGST,41366,0
2021-08-21,HGST,41388,0
2021-08-07,HGST,41366,0
2021-08-18,HGST,41387,3
2021-08-19,HGST,41386,0
2021-08-22,HGST,41392,0
2021-08-23,HGST,41392,0
2021-08-13,HGST,41376,0
2021-08-12,HGST,41371,0
2021-08-15,HGST,41377,0
2021-08-14,HGST,41376,1
2021-08-17,HGST,41385,0
2021-08-16,HGST,41380,0
2021-08-04,HGST,41361,0
2021-08-06,HGST,41367,0
2021-08-03,HGST,41361,1
2021-08-05,HGST,41365,0
2021-07-30,HGST,41356,1
2021-08-02,HGST,41360,1
2021-07-31,HGST,41355,0
2021-08-01,HGST,41359,0
2021-07-23,HGST,41350,0
2021-07-29,HGST,41354,1
2021-07-28,HGST,41352,0
2021-07-22,HGST,41350,1
2021-07-24,HGST,41349,0
2021-07-26,HGST,41352,1
2021-07-25,HGST,41350,0
2021-07-27,HGST,41352,1
2021-07-20,HGST,41347,1
2021-07-21,HGST,41350,0
2021-07-17,HGST,41344,0
2021-07-10,HGST,41280,0
2021-07-11,HGST,41282,2
2021-07-09,HGST,41278,0
2021-07-16,HGST,41340,0
2021-07-19,HGST,41346,0
2021-07-18,HGST,41346,0
2021-07-12,HGST,41284,1
2021-07-13,HGST,41284,0
2021-07-08,HGST,41287,0
2021-07-14,HGST,41331,0
2021-07-15,HGST,41296,2
2021-07-07,HGST,41285,0
2021-07-03,HGST,41207,0
2021-07-04,HGST,41207,0
2021-07-06,HGST,41163,3
2021-07-02,HGST,41208,0
2021-07-01,HGST,41208,0
2021-07-05,HGST,41162,0
2023-07-05,HGST,25639,0
2021-06-25,HGST,41261,1
2021-06-24,HGST,41202,1
2021-06-26,HGST,41263,2
2021-06-23,HGST,41142,0
2021-06-19,HGST,41021,1
2021-06-28,HGST,41264,0
2021-06-27,HGST,41263,0
2021-06-29,HGST,41264,0
2021-06-22,HGST,41082,0
2021-06-20,HGST,41022,0
2021-06-21,HGST,41022,0
2021-06-18,HGST,41020,0
2021-06-17,HGST,41019,1
2021-06-16,HGST,41020,0
2021-06-30,HGST,41157,0
2021-06-15,HGST,40933,1
2021-06-08,HGST,40715,0
2021-06-09,HGST,40774,1
2021-06-10,HGST,40834,0
2021-06-04,HGST,40526,0
2021-06-03,HGST,40462,0
2021-06-02,HGST,40462,0
2021-06-07,HGST,40533,1
2021-06-06,HGST,40530,1
2021-06-05,HGST,40526,0
2021-06-11,HGST,40835,0
2021-06-12,HGST,40809,0
2021-06-14,HGST,40812,1
2021-06-13,HGST,40812,0
2021-05-29,HGST,40400,0
2021-05-31,HGST,40398,1
2021-05-30,HGST,40398,2
2021-06-01,HGST,40397,0
2021-05-28,HGST,40369,0
2021-05-22,HGST,39918,1
2021-05-27,HGST,40158,0
2021-05-21,HGST,39917,1
2021-05-25,HGST,40098,1
2021-05-24,HGST,39917,0
2021-05-26,HGST,40097,1
2021-05-13,HGST,39247,0
2021-05-12,HGST,39246,0
2021-04-23,HGST,37912,1
2021-04-29,HGST,38276,1
2021-04-20,HGST,37552,0
2021-04-22,HGST,37672,0
2021-04-24,HGST,37912,0
2021-05-01,HGST,38397,0
2021-04-21,HGST,37612,0
2021-05-11,HGST,39065,1
2021-04-30,HGST,38395,0
2021-05-06,HGST,38700,0
2021-05-04,HGST,38518,1
2021-05-05,HGST,38638,1
2021-04-27,HGST,38033,1
